pool_id,chain,symbol,project,stablecoin,count
1534613d-f964-4da0-ab8c-6962cfcaf655,Ethereum,IBKRW-SKRW,convex-finance,False,791
931b6335-8eb8-4245-b4b0-c7623be5eecb,Ethereum,FXN-SDFXN,fx-protocol,False,224
c1d5b62d-74c4-4134-add6-6da5fc0b3597,Arbitrum,GYD-STATAARBGHO,balancer-v2,True,21
64a53904-dd15-4ec4-9137-a5053c3b10f8,Base,WSTETH,acryptos,False,185
8f589335-702c-4253-8766-7a565dbcb071,Polygon,WMATIC-TSUBASAUT,uniswap-v3,False,526
36849b76-9bf7-455e-8128-1c212fe965a5,Polygon,ICHI-WBTC,uniswap-v3,False,272
e3743278-197e-4741-988e-6e44c1af2c6e,Polygon,USDC-WETH,steer-protocol,False,205
75295025-d5a8-407d-8db5-88d2b1c67da7,Osmosis,STTIA-TIA,osmosis-dex,False,277
8d7b01da-a2c7-42ec-b174-d31436c23e93,Polygon,WSTETH-WETH,merkl,False,300
bda82e27-e685-4b79-88ef-77f990e6da82,Base,DOLA-USD+,extra-finance,True,167
84a9e95d-d479-4f57-8fbe-0dc3eaf5c5e2,Polygon,WETH,gains-network,False,162
e8d19139-6a5c-4e51-b3f5-a4230b65a871,BSC,XRP-USDT,uniswap-v3,False,291
142a1f55-169c-462b-8573-7d312babdc04,Metis,HERA-M.USDC,hercules-v3,False,191
30c4a489-ce5f-4289-b4ba-dc2da323a087,BSC,WSM-WBNB,uniswap-v3,False,274
84507c15-48a8-4454-b101-c7306b3a2bc0,Ton,M5-TON,dedust,False,41
fd7b3acf-6a16-410b-9843-86f3b1abc6f0,Ethereum,ELON-SPX,uniswap-v3,False,18
b5392eef-4f43-4ab3-9114-1a0cb3a53e35,Ethereum,CVXCRV,badger-dao,False,996
c3591cf6-c30f-4361-a97f-b034662ce746,Polygon,WMATIC-IXT,sushiswap,False,934
b15e35c0-b08b-4a25-8342-5caee4122598,Ethereum,ZUN,zunami-protocol,False,139
d25cd9ec-ffaf-4630-9a13-8b03d577f12f,Arbitrum,USDC,vaultcraft,True,117
d5fe1723-39e3-4a30-aac2-508f15a96149,Optimism,USDC.E,extra-finance,True,472
8e432b66-9fdc-4867-a1f4-8633f1fc539b,Osmosis,-USDC,osmosis-dex,False,13
33fb056a-b739-4e2d-ad8d-3c5f7f18fdb2,zkSync Era,WETH-LAUNCH,pancakeswap-amm-v3,False,345
682c81b8-07c9-46db-b1b1-0256d657e529,Arbitrum,TN-CSCCV1-ETHUSD-WETH,uniswap-v3,False,260
85f592f1-985a-4165-a621-c23aa19ba6c6,Algorand,WETH,folks-finance-lending,False,536
cc59fe2b-a201-43dd-80b2-8c5f5a9d1e94,Polygon,EURE-PAR,aura,True,126
e6c2526f-c422-4e26-b2e2-911e5579ec9a,Polygon,EURE-PAR,balancer-v2,True,178
12caacae-99a9-4de4-8614-ba49087aac4d,Ethereum,SDT-CVGSDT,curve-dex,False,277
673878a2-34c7-4a86-bb52-7bce001a1082,Ethereum,TORN-WETH,uniswap-v3,False,945
d88f175f-1e3b-4fdf-8c24-eba0497c54d3,Solana,TNSR-USDC,orca,False,129
7c7c57d1-4f70-4d91-8d23-f2e16eb7aa97,Ton,@BTC25-TON,ston.fi,False,127
e1af2555-8328-4077-a1d9-18043e775537,Arbitrum,XBASKET-USDC,uniswap-v3,False,265
3e57adbf-5918-4402-913f-3a3211d9ec15,Ethereum,INV-DOLA,bunni,False,346
78a20b6d-17d7-4a05-8abb-61ffe50e1adb,BSC,DOGE,kiloex,False,58
8541f334-ba19-4d1f-bc4a-60af99dcd794,Blast,EZETH,zerolend,False,61
057cc791-9949-4967-8a5c-34db092d3c4b,Fantom,USDCE-WFTM,beefy,False,62
cf2a9789-afc1-4c27-8778-ce95c1b3f45f,Arbitrum,USDC-USDC,steer-protocol,True,127
64b3bc15-50e6-4a56-bed1-7145bce162b8,Polygon,USDC-NCT,sushiswap,False,778
e18ef3cc-42de-4e90-9bb1-02ed71c8bfa1,Base,AERO-WSTETH,beefy,False,301
633ab215-0a7e-4cf9-ad2d-30632a71ee4e,Arbitrum,WSTETH-ANKRETH,beefy,False,426
b7724211-4203-4ebe-93a3-6eb75f474f94,Ethereum,EEFI-WAMPL,uniswap-v3,False,41
cacdc355-0e93-4021-a2c7-fab071a4b97f,Ethereum,MKUSDUSDC,yearn-finance,True,215
8c32f06f-1084-41ee-be5b-02faf7e2614e,Solana,SOL-TNSR,orca,False,212
d1981d7c-132e-4801-9c2c-7e57e5cd66ee,Ethereum,WETH-IMX,sushiswap,False,995
325f461d-e1ba-4369-a490-e57d1a48396e,Polygon,WBTC-WETH,balancer-v2,False,993
2377ee94-bbb0-44ba-b2f2-4d2c143b8fbe,Polygon,ICHI-USDC,uniswap-v3,False,412
07136237-5e3c-41fc-aeb1-ba13b456bb24,Base,CRV-CRVUSD,curve-dex,False,298
85bb781b-79fc-441d-bad0-3defcd046c68,Solana,USDC-MEDIA,orca,False,636
b0c1902b-ca91-41b7-8fdd-9061a74493fb,Fantom,CRVGEIST,yearn-finance,False,880
31325813-4208-4f8c-b38d-18453f96259f,Ethereum,GALA-WETH,sushiswap,False,943
9bfb3f82-ca6f-4eb3-bbee-19ff8cbf2243,Cardano,COPI,liqwid,False,67
db9dbef8-092c-42d4-8b0d-8febbfe3ac36,Solana,SOL,save,False,245
aa3aa335-f095-4b6f-9f13-4f40d57be67c,Mantle,USDT-WETH,beefy,False,110
8c1dd3e2-7669-4158-aa0a-a756a2a6b8fa,Ton,BEAR-TON,dedust,False,93
2030d4d4-5a6d-4764-b16f-c7a8fb1298b9,zkSync Era,ZF,zkswap-finance,False,368
64eab7fc-c4ed-4eae-a63c-3a9bb311ac7c,Optimism,USDC-MONEY,curve-dex,False,28
a1b307ba-7f5a-4442-9ac6-080588a266af,Arbitrum,USDC-DAI-USDT-USDC,aura,True,418
5f0db05b-bfdf-465a-9222-687a367addb5,Arbitrum,WETH-SEED,uniswap-v3,False,228
1362a09f-4853-492b-8083-34e0df20e17b,Mantle,FBTC,minterest,False,65
faca0b7c-053f-47f7-bd58-bda89ef3747c,Arbitrum,EPENDLE-ARB,camelot-v2,False,201
bdc0708b-7ed4-4e35-8e27-b5314209ff23,Fraxtal,FXB20251231-FXB-20261231-FXB20291231,beefy,False,69
616fca02-335e-493e-a7ac-9473dfe58315,Sui,VSUI-SUI,turbos,False,276
8801647c-bb6e-46e5-8cf6-bc58abdd14ee,Arbitrum,AURA-RETH-WETH,notional-v3,False,118
4d7bf620-812e-4cae-b648-9a6274b29fce,Arbitrum,WETH,goat-protocol,False,3
ffc8748f-a8f8-43c6-8210-0f0ece5a6622,Avalanche,STEAK-WAVAX,joe-dex,False,898
6afe632a-1b98-4273-917a-9a34ca49c552,Ethereum,SSPELL,abracadabra-spell,False,190
46b936d0-d749-4387-ae11-fad29862bbfb,Solana,LST-SOL,kamino-liquidity,False,337
f12b8f0c-0146-4ead-9189-ffe60ee0ed61,Ethereum,SDT-CVGSDT,stakedao,False,107
9fb79ed8-966e-469b-8105-5893cfe216b7,Gnosis,GIV-GNO,balancer-v2,False,21
1eb082d0-17fd-4724-a067-0b009a8f439a,Polygon,WMATIC-DIMO,uniswap-v3,False,490
f47000df-7198-433a-aa2b-f5fffd79f4f5,Arbitrum,USDEX+/USDC,dexswap,True,132
68d96d7b-b142-4278-9e6f-3acc3451a80c,Solana,JUP-SOL,orca,False,276
3e809945-e256-42ec-b215-da14f4a800f1,ICP,CKOCT-ICP,icpswap,False,44
84f23a7e-38b2-47db-b81f-f31670a8a4ab,Polygon,WBTC-SVALUES,uniswap-v3,False,133
abe3c385-bde7-4350-9f35-2f574ad592d6,Arbitrum,WETH-USDT,sushiswap,False,981
ddccf0c5-74c7-4029-bf10-57f547d6292d,Polygon,WETH-USDT,quickswap-dex,False,995
a1ebde9d-4829-4be0-a8ed-a3245f952af2,Fantom,FVM-WFTM,fvm-exchange,False,451
818d1f98-69f7-4083-88ff-f07f9a1957e8,Polygon,BUSD-WETH,meshswap,False,685
9bff8aeb-a12d-4252-a511-32175459b236,Fraxtal,FRAX-USDC,curve-dex,True,141
a4040c0b-87fe-46eb-8394-086117ee176a,Starknet,USDC,hashstack,True,148
7d23d823-5fe9-48ba-ad6f-c534345fe398,zkSync Era,USDC-ZK,pancakeswap-amm-v3,False,141
9ec3f0f5-3bd0-46c3-838f-c359dbbbd752,Base,USDC-ZERC,aerodrome-v1,False,23
40e212e3-3e02-4c2c-bca8-1e1996e47fa4,Base,ILM-WSTETH-ETH-3XLOOP,seamless-protocol,False,210
d70a3cd6-db95-4d13-85b5-61f704de4a82,Optimism,VELO-OPXVELO,velodrome-v2,False,464
d17d5429-3854-4fc5-9f53-9d66bc3878d1,Avalanche,RLOOP-WAVAX,joe-dex,False,901
f97978fd-cd9a-424e-b062-38363706d410,Base,WETH-USDBC,merkl,False,36
31a7976a-03b9-4e1d-8f4a-a6996e17e44f,Arbitrum,CRVUSD-ARB,curve-llamalend,False,146
4bc7b297-b1c3-4c11-9c5f-5b96023ace65,Boba,USDC,symbiosis,True,650
9221dffc-7e30-43e0-9c69-e32531faf58b,Optimism,SUSD-DAI,uniswap-v3,True,818
b5db71b1-62f4-42bf-9071-8e737309218b,Ton,STORM-TON,dedust,False,6
db834434-634e-4420-ab2e-058f07e13e1d,Ethereum,CVXCRV-CRV,concentrator,False,836
18f35f0c-9ca0-4562-a39a-d99234bcab47,Ethereum,USDC,wise-lending-v2,True,28
b76f5d35-e3ca-49a2-9a73-f3e8d00a8f5c,Base,WETH-USDBC,basex,False,49
9ecec004-06c1-4a71-a12c-67928b174a50,Sui,WDEEP-SUI,cetus-amm,False,16
9c168e1b-e1ad-4142-8c52-5167ba0f4ea9,Sui,SSUI-SUI,turbos,False,2
0f0a1580-3815-4532-9705-b3d18fda6944,Ethereum,MULTI-WETH,sushiswap,False,981
a5d566f6-ef56-4a50-980f-26a391a5fd88,Optimism,USDC-ERN,uniswap-v3,True,367
e60ad3e3-04e7-4bdd-822d-c07f4dfe5eba,Optimism,FRAX-ALUSD,velodrome-v2,True,474
33c866c2-655c-4a22-905d-04403628681f,Polygon,USDC-NAKA,quickswap-dex,False,951
ec1e55d1-cb15-433a-8b18-4a59913d5741,Optimism,USDC-USDCE-USDT-DAI,beefy,True,365
893d14cc-a983-4474-8081-1a97fd312e8c,Base,BRETT-AERO,aerodrome-v1,False,219
af2d9653-7a32-4fa9-af5c-5ad32a26c5c9,Arbitrum,EMC-USDT,uniswap-v3,False,286
9703ba82-8105-4603-b42a-d8daaac54062,Polygon,USDC-QUICK,quickswap-dex,False,995
68a5c924-51b0-4119-b38d-8629536ebf56,Arbitrum,AIEN-WETH,camelot-v2,False,546
514bcacc-d586-4ef0-94a9-958d92da2aa5,Polygon,WETH-XSGD,uniswap-v3,False,541
769d26ee-4a70-4697-b7f9-20e5b5d426f1,Base,WETH-NPC,aerodrome-v1,False,283
f7abb4d3-f299-474e-b85a-bedaeb193407,zkSync Era,USDC-ZK,pancakeswap-amm-v3,False,141
529a3ba4-2d29-4fe8-ac07-54d14b3acd47,Polygon zkEVM,USDT-USDC,merkl,True,231
29b34725-0594-4bd7-9841-dcbde91782cb,BSC,HAY-BUSD,thena-v1,False,618
0af40fcc-9254-4267-b1d9-9dcb6b8e9a8a,ICP,PARTY-ICP,icpswap,False,44
44021367-c56e-4e67-ab4b-a9472703f9b2,Optimism,WETH,beefy,False,139
7d705dc4-7876-49c6-9ed9-cf9426838e76,Optimism,DAI,extra-finance,True,239
7b63b970-9a53-440c-8aa7-5ca3aab49fd8,Base,LUSD-POOL,aerodrome-v1,False,210
dd27f584-0895-45cc-9647-324c58226296,Base,WETH-USDBC,gamma,False,244
f01dc303-c916-4119-a41a-7bb1ec648adf,Linea,USDC.E-USDT,clip-finance,True,64
f0fcfbf5-7a73-4fda-a926-84a31ebff8c0,Arbitrum,MAGIC-WETH,merkl,False,343
c1bebcb0-c57a-449f-bdd3-fe78753655ff,Polygon,STMATIC,cian-vaults,False,574
d06b5b4a-1ac1-4ec0-8d09-5a6badfbf078,Arbitrum,PUSDC,notional-v3,True,331
3c8c3c1c-e68b-4bd3-a0af-a75338409d60,Arbitrum,WETH-GOA,uniswap-v3,False,235
90c5fa01-37b2-45bf-9c35-5bae52ed3e18,Waves,WAVES-XTN,swop,False,223
dd6014ed-2bc7-4d2f-b9a4-79d74d161422,Solana,SOL-SDEX,orca,False,166
700a5201-4251-4b0a-b711-b547bcd40d7a,Arbitrum,GM,dolomite,False,125
b43e5646-d55b-4d5e-904e-6e3e87d6de47,Mode,BMX,bmx-classic-perps,False,56
9ad09ac0-4219-4566-9eec-65c75dd6d717,Base,WETH-LBM,aerodrome-v1,False,188
b1362c8c-c781-4ca9-81de-ee2bce11139c,Ton,GLINT-TON,dedust,False,93
d28c0d39-f65b-403a-9760-19ba8ac0ae2d,Celo,CEUR,moola-market,True,829
73e0aaf1-0346-412b-bcbb-8418c32ab304,Arbitrum,MAGIC-WETH,camelot-v3,False,364
86bc986d-3da7-4af3-9d3a-c7365fbc411e,Solana,SOL-MUMU,orca,False,238
60e1f574-a968-48d8-a1a2-634ae41c17ac,Arbitrum,WETH-TIA.N,pancakeswap-amm-v3,False,143
0f375c5f-7f3b-4ffb-97cf-8162f67afede,Sui,REX-SUI,cetus-amm,False,3
0841c39b-6210-4a68-bd4f-049058477dce,Ethereum,WETH-WNCG,aura,False,489
36afdcb6-ed86-4d60-bbab-2135800568d4,Base,VIRTUAL-CBBTC,beefy,False,7
47e6c315-8b3d-42b9-936a-32eb9767b7c4,Polygon,ZED-WETH,sushiswap,False,828
c6f451b6-74c5-4f55-befe-4295893f7f06,MultiversX,XOXNO-WEGLD,xexchange,False,114
9b3a2544-118e-430b-b92d-82849787e675,Osmosis,AKT-USDC,osmosis-dex,False,65
d33ed091-d8af-495f-afd4-ad1d55942ba0,Arbitrum,USDS-USDC,uniswap-v3,True,16
a134cd27-6fbe-4bde-bc65-a540bec15515,Ethereum,UNI-USDC,morpho-blue,False,120
cb8285cf-d364-43ed-ae51-6ebb8f4f36c7,Arbitrum,XDEFI-USDC,uniswap-v3,False,235
71324585-2d14-4105-9ae1-48e65384c328,Avalanche,LIQR-WAVAX,joe-dex,False,981
02756b11-cc9f-4d45-babf-85dac70e5c50,Ton,WALL-TON,dedust,False,93
bae54075-2a26-43f2-816f-93fc67c6b511,Arbitrum,USDT,beefy,True,1
29fb40cc-b52c-4cb6-a9a5-5929888710a8,Polygon,ICHI-WBTC,uniswap-v3,False,750
34ab9872-ad77-401d-9486-47ba4dd543b6,Ethereum,USDC-RTBL,curve-dex,False,15
d8f76f0a-1649-4212-a96f-c09dd1fd9bb4,Arbitrum,USDT,dolomite,True,522
e300ae69-6dbe-4dcb-b954-bf2d014fb1d9,Arbitrum,TBTC-WETH,gamma,False,114
022cbc57-e159-4055-a0c8-3617342eac57,Polygon,MPT-USDT,uniswap-v3,False,200
f3b163ec-b471-42dc-981e-617c268475fc,Osmosis,ATOM-DVPN,osmosis-dex,False,904
360d9ce5-b336-4546-ac2e-5216abdfe31f,Polygon,WBTCEUR,angle,True,498
125d18fe-e3cd-4ff6-8fe2-3385a6d2b90c,Optimism,WETH-OP,gamma,False,559
a2bd3bff-7df7-49ef-9135-b3ebc721e519,Ethereum,MMX-USDT,curve-dex,False,374
5b743de2-88cc-4159-9170-80928f87a7ee,Ethereum,WSTETH-GYD,balancer-v2,False,32
19b4118b-20d2-4923-bf0a-7189f818fe96,Ethereum,AAVE-WETH,sushiswap,False,995
2930ca4c-a9e4-45da-831c-d8d699c04ce2,Arbitrum,USDT-USDC.E,uniswap-v3,True,891
9223f7c0-8e1a-483f-b7ee-fdd9029a73c7,Arbitrum,ZRO-WETH,beefy,False,127
2cd8d301-14e9-400f-a4aa-7ec56eaa914e,Osmosis,JUNO-OSMO,osmosis-dex,False,280
8f11995b-c44a-4670-8013-bd1c71ca8197,Optimism,MSUSD-USDC,beefy,True,56
6e45a8d1-ad14-48eb-88a0-9380191c5d11,Ethereum,LINK-SLINK,convex-finance,False,828
2cb9d864-fbd3-48d3-bc4d-5d9b44f4b7e6,Ethereum,DAI-USDC,pancakeswap-amm-v3,True,544
a95f02da-5e23-46b9-b904-c1ae756e42f6,zkSync Era,USDC-USDT,pancakeswap-amm-v3,True,414
978dd68b-5a80-4034-973c-b407f59e2fd5,Polygon,WMATIC-RNDR,uniswap-v3,False,730
332a498f-d480-4ef6-9053-a29f59f1bce3,Base,CBETH,ionic-protocol,False,13
79399cad-f3cc-4dc9-bf2a-1d2dfc68b28e,Ethereum,UNI,yearn-finance,False,964
5d4dc381-fcf3-4709-b952-0a485aaf5f19,Ethereum,ETH-CNC,curve-dex,False,833
a22b70bc-b674-427c-8ef9-055ec9994a22,BSC,ZEC-SDEX,smardex,False,290
78fd344f-d1b5-45d6-abde-a5583b00f5ee,Base,WETH-CHAD,aerodrome-v1,False,226
f22d7842-9226-494b-bf88-d05db5e0c9ba,Arbitrum,MOZ-WETH,camelot-v3,False,365
a3fbc2ff-8e82-4caa-99bc-06752279ecc2,Optimism,USDC-LUSD,beefy,True,237
25c24f8b-f89a-4b81-9dbc-90a6276d4b52,Solana,BONK-$WIF,orca,False,136
294a1d42-1dc8-4ad9-a389-fe73156b5641,Base,USDZ-WETH,beefy,False,13
65dc3bf9-da68-48ef-8075-276dc106021e,Polygon,USDC-QUICK,merkl,False,300
df7069c1-1ca0-4e6c-b073-f1a92db4a093,Ethereum,WEETHS,yearn-finance,False,127
47a32b70-e8d9-407b-940a-245590e99ac9,Ethereum,LPT-WETH,uniswap-v3,False,975
8298e97f-83bf-4bc2-a853-f0735aab802d,Solana,PYUSD-USDE,orca,True,91
8fb5edb9-5d45-43ad-88dd-8afd0b9fe173,Optimism,WETH-KROM,uniswap-v3,False,836
95d786fc-4d87-44fa-ac47-2ae00bdb9923,BSC,TWT-WBNB,uniswap-v3,False,363
f82424f3-088f-4c50-9c41-71c17aaa2b7d,Blast,USDB,interport-finance,True,216
1a04c9a1-c16f-464e-ab09-53b5cf8884cf,Starknet,LORDS,nostra-money-market,False,227
fd7f82f5-0d02-4cd0-ae33-510b62e1f436,Solana,PYUSD-USDE,kamino-liquidity,True,77
0e310673-239d-4eeb-8efe-dfc2965c575b,Ethereum,SYN-WETH,uniswap-v3,False,894
c13b5130-4684-4a84-8c25-8a75360aa10d,Ethereum,WETH,beefy,False,255
42e2d57c-0f82-49b4-b62f-b6ba40dbed58,Scroll,WETH-WSTETH,tokan-exchange,False,160
0c60c980-e3d6-4aa6-8af9-d6625f699d7a,Avalanche,WETH.E-BTC.B,joe-v2.1,False,72
7c51d224-e17b-4a72-89b2-d2a9b8918051,Ethereum,WETH-USDT,pancakeswap-amm-v3,False,234
477a22a9-9aa3-4bb1-87b7-b24c231b3ef9,Optimism,WETH-HOP,velodrome-v2,False,474
6545c9af-4a76-4e67-b1c6-a778aabd3dff,Optimism,WETH-OPP,velodrome-v2,False,408
d5413c29-dab0-4feb-9e36-eb10d20629a4,MultiversX,BHAT-WEGLD,xexchange,False,678
82dd6259-c239-4e11-94f4-86fd8ea2f96a,BSC,XCAD-WBNB,thena-v1,False,585
ec2c2198-bfa4-46f5-9ab6-a6047ea3d7b9,Avalanche,LINK.E,joe-lend,False,816
b98d7585-ba41-4d45-a8a5-55819219741b,Polygon,FYN-WETH,uniswap-v3,False,163
39be6fe2-978a-4cf2-bf3a-bd85a33a57c7,Base,WEETH,ionic-protocol,False,13
79a7f176-24a0-43e8-823f-24f92a592e94,Polygon,LINK-WETH,gamma,False,590
88dfbf1b-782e-4933-81f7-1e4332107acf,Arbitrum,USDC-USDT-100,acryptos,False,338
21cf4bda-cc72-4ead-ae70-37c0efcc91f7,Ethereum,EWETH-13,euler-v2,False,39
b139e4b9-156d-4c50-96e2-b9f3d1ebef1e,Optimism,TUX-WETH,uniswap-v3,False,294
9d7e0d0d-d284-4f5f-9706-9b9f41758093,BSC,USDT-MDX,mdex,False,795
42ad9489-34bc-4419-bf98-39d7f48bec71,Solana,SOL-PYUSD,orca,False,91
e96154ca-13b3-4072-b43a-57e1e3930a1f,Arbitrum,ETH,harvest-finance,False,21
8453283d-092c-41b3-9940-ee5e46224096,Ethereum,GUSD-USDC,uniswap-v3,True,829
adcbbd82-6cd4-418e-a01a-e15ee4211f92,Sui,CETUS-TURBOS,turbos,False,42
f1bcd825-595a-4453-a4c3-91d6da2bffe9,Polygon,POL-ETH,beefy,False,493
5c633434-f1b7-406a-9044-e17a2af8c163,Base,AERO-ZOOMER,aerodrome-v1,False,276
91a64411-3d57-4379-b002-48cfe452e644,Ethereum,RUSD,fx-protocol,True,167
2ed591f6-6025-4d69-b3f6-c7f8f53cb084,Polygon,ROND-USDT,quickswap-dex,False,864
87acb09a-8b84-45da-aaa8-e4dfd8ea456e,Ethereum,DAI-USDC,integral,True,862
56a8876a-01d5-4058-a95f-85c885988cb0,Ton,TAC-TON,ston.fi,False,101
4cbea7da-ccc1-4b15-b847-c20513487bb7,BSC,ETH-SDEX,smardex,False,458
d5a88f8c-6a8d-4644-a611-2f88da020ded,ICP,DKP-ICP,icpswap,False,44
30f27dfa-3e55-4864-a81d-1a1926216a4c,Polygon,WBTC-USDC,gamma,False,641
a8396fac-3afc-4df6-ac1b-3c3108b78796,Arbitrum,EZETH-WETH,gamma,False,249
e99415ed-7766-41f4-906a-c90a81214239,Optimism,USDC-WETH,merkl,False,86
71414492-a1a1-4a0d-8918-ad2b498b8be2,Osmosis,DVPN-OSMO,osmosis-dex,False,911
ad2b084f-cb1a-43b0-8939-e05751ec8893,Arbitrum,ETH--WETH,beefy,False,127
1b05613f-ed9c-4916-9650-b9003353b2d6,Arbitrum,WETH-USDC,merkl,False,83
9d3e8685-9e0f-4ca0-95cc-aca8a34670d3,BSC,LP-BUSD,wombat-exchange,False,552
741ad99a-80e7-4c26-bd54-40806c293a74,Ethereum,EUROPOOLLP,angle,True,800
ad0d5d63-4749-4789-a0d9-0212622acc55,Avalanche,USDC,yield-yak-aggregator,True,765
cafaa726-24ed-4626-b30c-a91a4b1caa46,Aurora,USDT.E-USDC.E,trisolaris,True,824
2edf0a84-49e1-491f-a1d1-ddb8e8e7515c,Arbitrum,USDS-USDC,merkl,True,4
cae425cc-4548-4e20-beaa-47b006f54ad1,Celo,CELO-WETH,uniswap-v3,False,155
16cf997f-f1f3-4a89-b81e-48b807e70251,Optimism,MHRVST,mstable-yield,True,361
4fa3ec72-5453-4d3b-8c70-e8837114c798,Optimism,RETH,hop-protocol,False,480
f5df28dd-f8d1-4216-840d-b66098609b65,Sui,MOVE-SUI,cetus-amm,False,210
f9faa4bf-9b3b-4a00-a736-82d339f55350,Ethereum,WETH-SWETH,balancer-v2,False,33
8af8cab1-bcc7-41e5-bea6-90c4ee7f1cc1,Ethereum,CEUR-EURA-EURC,curve-dex,True,807
d60a77d5-aa5a-441d-b87b-c3e0c28934b2,BSC,BUSD-CHR,pancakeswap-amm,False,850
08b6fccd-c958-42cb-b5ce-3f4f1c98b8b4,Arbitrum,ZRO-WETH,pancakeswap-amm-v3,False,89
0fefe562-628c-40ca-b6f8-b11299de1965,Arbitrum,WETH,impermax-finance,False,170
ed099187-bf9b-455a-80f4-f311125afa86,Sui,AWWW-SUI,cetus-amm,False,4
e842a1c9-b317-41e9-b75a-0e15a17be536,Ethereum,EZETH-USDA,morpho-blue,False,202
fa799b45-e2aa-46e4-93ad-7768b22b19c7,Ethereum,SNX,across,False,375
9a1071fc-5901-4391-8e42-d3f33afee4bf,Base,CBETH,zerolend,False,30
10f40e8a-e74c-4448-a097-f2f9f0a72e8c,Optimism,WETH,beefy,False,658
721eb280-f586-40ab-88cc-6c301e33e0a3,BSC,CAKE,alpaca-leveraged-yield-farming,False,883
aa604c73-abba-4d1a-9ab7-fdb02360b1d1,Arbitrum,ETH,gmd-protocol,False,600
8a473d08-ed9d-415c-b670-d852c2d19ca8,Optimism,WSTETH-LDO,velodrome-v2,False,474
e569f51d-9091-4402-a6db-cfaf509691f2,Osmosis,MILKTIA-ISLM,osmosis-dex,False,204
13ed843a-bd86-440b-aa69-e04ba77e7e4a,Polygon,WETH-W3GG,uniswap-v3,False,41
3ba87f40-bbdf-4a52-950b-7acbdbe4fb1e,Ethereum,USDC-FLOAT,arrakis-v1,True,536
4ef4eb9a-e22e-4190-b8f3-8c75373ad0d6,Ethereum,FRAX,aave-v3,True,468
37115708-79b0-485b-942d-661e0a64b137,Arbitrum,WETH-ZPC,uniswap-v3,False,487
be9bfbf7-2e8e-42a1-b91c-7b2dc45d8231,Ethereum,FXS-WETH,uniswap-v3,False,945
aab78613-053d-4b39-9ac9-7e8c64ca04fc,Cardano,ADA-WMT,minswap,False,119
b0dff47c-915e-4233-b073-04bde517c22d,ICP,BURN-ICP,icpswap,False,44
881d89ac-1086-46c0-9358-617cecfba141,Ethereum,XAI-FRAXBP,convex-finance,True,579
0dd34b50-500d-4ff7-9d05-2a45a8e8e66d,Optimism,USDC,ionic-protocol,True,13
f6fcc53a-ae62-403c-8511-45c0798cc227,Ethereum,CEUR-EURA-EURC,convex-finance,True,804
e1116dcf-6b94-42c7-a2d3-b9c8e04d7780,Cronos,ELON-WCRO,vvs-standard,False,832
3b762cb8-2db7-4e74-9b68-825a42501183,Ethereum,IDLE-MARKET-EUSD,morpho-blue,False,84
026e2ec6-06b2-467f-a67f-1522932ca028,Aurora,NEAR-WBTC,trisolaris,False,824
098b948f-2feb-4b0e-a7d9-495f261278f1,MultiversX,TADA-WEGLD,xexchange,False,269
7ff7a98b-e813-416d-ac40-08fbbd3a69f2,Polynomial,SUSDE,polynomial-liquidity,True,28
e167bda4-9ca9-425a-819c-ab7609f48349,Ethereum,PNDC-PORK,uniswap-v3,False,261
22823923-1d5c-49e8-bbd8-7361776c3807,Arbitrum,HUOYD-USDT,camelot-v2,False,167
7d54d32e-b673-4200-ad0f-7bd895063579,Osmosis,EVMOS-OSMO,osmosis-dex,False,883
c10fae5d-17a9-4e48-a107-6ab1d8ead7eb,Linea,USDT,clip-finance,True,64
ca53e4af-d2ee-4ace-b132-48b442fe8ce4,Arbitrum,YAK-WETH,camelot-v2,False,321
b493a8da-ca23-46df-b29a-52c5084c158a,Linea,WBTC-WETH,lynex-fusion,False,43
5257dd93-149b-403a-867f-a961c71fb812,Avalanche,USDC,joe-lend,True,816
dece4853-2f8e-4ddd-b5d5-3e4ff9eaec62,Ethereum,MAG-WETH,sushiswap,False,151
f3a8529f-cb76-4664-b848-45a71a930969,Ethereum,YPRISMA-F,yearn-finance,False,335
62109b59-15e0-4d64-80d9-d597fa5c451c,Ethereum,BLUR-WETH,uniswap-v3,False,621
aee6d655-7125-4aff-80fb-771581b871ea,Polygon,FXBREED-USDT,uniswap-v3,False,391
fb07efaa-893c-4417-8287-160fa1133106,Polygon,AGA-RNDR-MANA-DIMO-AGAR,balancer-v2,False,273
80dec46c-5e50-49a6-8040-857583ed3d35,BSC,WBNB-BABYDOGE,babydogeswap,False,665
8d709806-fb55-4b2b-9db5-44cf80d286de,Solana,SOL-MXM,orca,False,277
50d35b9a-26bc-4e25-8d20-c61f6e801918,Avalanche,WAVAX-AXEN,uniswap-v3,False,184
24d6274d-ba29-4f88-bf3a-9cf713ef59ef,Ethereum,SFRXETH,stakedao,False,105
e53e599c-af07-4ac0-81be-92d47a16535f,Avalanche,AVAX,ribbon,False,723
4110c7de-fbe6-48e9-9d5a-bf0dd17d70a3,Arbitrum,WBTC-WETH,sushiswap,False,981
980baf38-bcaa-43b6-89a6-279ed6740add,Cronos,WCRO-XRP,vvs-standard,False,562
9a416adf-4d03-47a4-83c1-bd62360677b5,Base,DAI,moonwell,True,402
